"YEARLY_AGENCY_ID","AGENCY_ID","DATA_YEAR","ORI","LEGACY_ORI","COVERED_BY_LEGACY_ORI","DIRECT_CONTRIBUTOR_FLAG","DORMANT_FLAG","DORMANT_YEAR","REPORTING_TYPE","UCR_AGENCY_NAME","NCIC_AGENCY_NAME","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_STATUS","STATE_ID","STATE_NAME","STATE_ABBR","STATE_POSTAL_ABBR","DIVISION_CODE","DIVISION_NAME","REGION_CODE","REGION_NAME","REGION_DESC","AGENCY_TYPE_NAME","POPULATION","SUBMITTING_AGENCY_ID","SAI","SUBMITTING_AGENCY_NAME","SUBURBAN_AREA_FLAG","POPULATION_GROUP_ID","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","PARENT_POP_GROUP_CODE","PARENT_POP_GROUP_DESC","MIP_FLAG","POP_SORT_ORDER","SUMMARY_RAPE_DEF","PE_REPORTED_FLAG","MALE_OFFICER","MALE_CIVILIAN","PED.MALE_OFFICER+PED.MALE_CIVILIAN","FEMALE_OFFICER","FEMALE_CIVILIAN","PED.FEMALE_CIVILIAN+PED.FEMALE_OFFICER","0","0","NIBRS_CERT_DATE","NIBRS_START_DATE","NIBRS_LEOKA_START_DATE","NIBRS_CT_START_DATE","NIBRS_MULTI_BIAS_START_DATE","NIBRS_OFF_ETH_START_DATE","COVERED_FLAG","COUNTY_NAME","MSA_NAME","PUBLISHABLE_FLAG","PARTICIPATED","NIBRS_PARTICIPATED"
152002017,15200,2017,"OK0551300","OK0551300","","N","N",,"I","LUTHER","LUTHER","Luther","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",1675,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",7,0,7,0,1,1,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","OKLAHOMA","Oklahoma City, OK","Y","Y","Y"
152012017,15201,2017,"OK0551400","OK0551400","","N","N",,"I","NICOMA PARK","NICOMA PARK","Nicoma Park","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",2473,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",5,0,5,0,0,0,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","OKLAHOMA","Oklahoma City, OK","Y","Y","Y"
152022017,15202,2017,"OK0551500","OK0551500","","N","N",,"I","SPENCER","SPENCER","Spencer","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",4031,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",4,1,5,0,1,1,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","OKLAHOMA","Oklahoma City, OK","Y","Y","Y"
152032017,15203,2017,"OK0551600","OK0551600","","N","N",,"I","FOREST PARK","FOREST PARK","Forest Park","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",1082,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",1,0,1,1,1,2,0,0,01-JAN-08,01-MAR-08,01-JAN-09,,,,"N","OKLAHOMA","Oklahoma City, OK","Y","Y","Y"
152052017,15205,2017,"OK0551800","OK0551800","","N","N",,"I","UNIV OF OK: HEALTH SC CT","UNIV OF OK: HEALTH SC CT","University of Oklahoma:","Health Sciences Center","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","University or College",0,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",34,17,51,3,5,8,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","OKLAHOMA","Oklahoma City, OK","Y","Y","Y"
152072017,15207,2017,"OK0552100","OK0552100","","N","N",,"I","VALLEY BROOK","VALLEY BROOK","Valley Brook","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",779,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",9,0,9,0,2,2,0,0,01-JAN-08,01-SEP-14,01-DEC-14,,,,"N","OKLAHOMA","Oklahoma City, OK","Y","Y","Y"
152082017,15208,2017,"OK0552200","OK0552200","","N","N",,"I","PUTNAM CITY CAMPUS","PUTNAM CITY CAMPUS","Putnam City Campus","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","Other",0,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",11,2,13,1,2,3,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","OKLAHOMA","Oklahoma City, OK","Y","Y","Y"
152102017,15210,2017,"OK0554300","OK0554300","","N","N",,"I","OKLAHOMA CITY UNIVERSITY","OKLAHOMA CITY UNIVERSITY","Oklahoma City University","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","University or College",0,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",6,2,8,2,2,4,0,0,01-JAN-08,01-NOV-09,01-DEC-10,,,,"N","OKLAHOMA","Oklahoma City, OK","Y","Y","Y"
152112017,15211,2017,"OK0560000","OK0560000","","N","N",,"I","OKMULGEE","OKMULGEE","Okmulgee","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","County",17361,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",21,"9C","MSA counties from 10,000 thru 24,999","9","MSA Counties","N",3,"R","Y",14,1,15,1,1,2,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","OKMULGEE","Tulsa, OK","Y","Y","Y"
152122017,15212,2017,"OK0560100","OK0560100","","N","N",,"I","HENRYETTA","HENRYETTA","Henryetta","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",5737,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",12,2,14,0,4,4,0,0,01-JAN-08,01-JUN-11,01-AUG-11,,,,"N","OKMULGEE","Tulsa, OK","Y","Y","Y"
152132017,15213,2017,"OK0560200","OK0560200","","N","N",,"I","OKMULGEE","OKMULGEE","Okmulgee","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",12183,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",24,1,25,0,1,1,0,0,01-JAN-08,01-SEP-17,01-SEP-17,,,,"N","OKFUSKEE; OKMULGEE","Tulsa, OK","Y","Y","Y"
152142017,15214,2017,"OK0560400","OK0560400","","N","N",,"I","BEGGS","BEGGS","Beggs","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",1244,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,1,4,0,1,1,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","OKMULGEE","Tulsa, OK","Y","Y","Y"
152152017,15215,2017,"OK0560600","OK0560600","","N","N",,"I","DEWAR","DEWAR","Dewar","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",865,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,0,0,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","OKMULGEE","Tulsa, OK","Y","Y","Y"
152162017,15216,2017,"OK0561100","OK0561100","","N","N",,"I","MORRIS","MORRIS","Morris","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",1464,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,1,0,1,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","OKMULGEE","Tulsa, OK","Y","Y","Y"
152172017,15217,2017,"OK0561600","OK0561600","","N","N",,"I","OK STATE UNIV: OKMULGEE","OK STATE UNIV: OKMULGEE","Oklahoma State University:","Okmulgee","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","University or College",0,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",6,0,6,1,1,2,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","OKMULGEE","Tulsa, OK","Y","Y","Y"
152192017,15219,2017,"OK0570000","OK0570000","","N","N",,"I","OSAGE","OSAGE","Osage","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","County",25168,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","Y",34,14,48,1,22,23,0,0,01-JAN-08,01-SEP-11,01-NOV-11,,,,"N","OSAGE","Tulsa, OK","Y","Y","Y"
152202017,15220,2017,"OK0570100","OK0570100","","N","N",,"I","BARNSDALL","BARNSDALL","Barnsdall","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",1197,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,0,0,0,0,01-JAN-08,01-JUN-15,01-APR-16,,,,"N","OSAGE","Tulsa, OK","Y","Y","Y"
152212017,15221,2017,"OK0570200","OK0570200","","N","N",,"I","FAIRFAX","FAIRFAX","Fairfax","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",1335,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",1,0,1,0,2,2,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","OSAGE","Tulsa, OK","Y","Y","Y"
152222017,15222,2017,"OK0570300","OK0570300","","N","N",,"I","HOMINY","HOMINY","Hominy","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",3485,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",5,1,6,0,4,4,0,0,01-JAN-08,01-SEP-11,01-NOV-11,,,,"N","OSAGE","Tulsa, OK","Y","Y","Y"
152232017,15223,2017,"OK0570400","OK0570400","","N","N",,"I","PAWHUSKA","PAWHUSKA","Pawhuska","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",3461,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",9,0,9,1,4,5,0,0,01-JAN-08,01-MAY-13,01-SEP-13,,,,"N","OSAGE","Tulsa, OK","Y","Y","Y"
152252017,15225,2017,"OK0572300","OK0572300","","N","N",,"I","WYNONA","WYNONA","Wynona","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",440,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,0,0,0,0,01-JAN-08,01-JAN-17,,,,,"N","OSAGE","Tulsa, OK","Y","Y","Y"
152272017,15227,2017,"OK0580000","OK0580000","","N","N",,"I","OTTAWA","OTTAWA","Ottawa","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","County",14185,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",12,17,29,1,6,7,0,0,01-JAN-08,01-JAN-17,01-APR-17,,,,"N","OTTAWA","Non-MSA","Y","Y","Y"
152282017,15228,2017,"OK0580100","OK0580100","","N","N",,"I","COMMERCE","COMMERCE","Commerce","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",2458,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",5,0,5,0,0,0,0,0,01-JAN-08,01-SEP-16,01-JUL-17,,,,"N","OTTAWA","Non-MSA","Y","Y","Y"
152292017,15229,2017,"OK0580200","OK0580200","","N","N",,"I","MIAMI","MIAMI","Miami","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",13470,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",29,1,30,1,10,11,0,0,01-JAN-08,01-AUG-12,01-JAN-13,,,,"N","OTTAWA","Non-MSA","Y","Y","Y"
152322017,15232,2017,"OK0581400","OK0581400","","N","N",,"I","WYANDOTTE NATION","WYANDOTTE NATION","Wyandotte Nation","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","Tribal",0,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",8,0,8,0,2,2,0,0,01-JAN-08,01-JAN-12,01-SEP-12,,,,"N","","Non-MSA","Y","Y","Y"
152362017,15236,2017,"OK0590200","OK0590200","","N","N",,"I","PAWNEE","PAWNEE","Pawnee","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",2160,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",5,1,6,1,0,1,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","PAWNEE","Tulsa, OK","Y","Y","Y"
152392017,15239,2017,"OK0600000","OK0600000","","N","N",,"I","PAYNE","PAYNE","Payne","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","County",19253,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",34,40,74,0,17,17,0,0,01-JAN-08,01-NOV-11,01-JAN-12,,,,"N","PAYNE","Non-MSA","Y","Y","Y"
152402017,15240,2017,"OK0600100","OK0600100","","N","N",,"I","CUSHING","CUSHING","Cushing","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",7790,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",13,3,16,1,5,6,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","PAYNE","Non-MSA","Y","Y","Y"
152412017,15241,2017,"OK0600200","OK0600200","","N","N",,"I","STILLWATER","STILLWATER","Stillwater","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",50159,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",7,"3","Cities from 50,000 thru 99,000","3","Cities from 50,000 thru 99,000","N",2,"R","Y",69,17,86,6,28,34,0,0,01-JAN-08,01-MAY-13,01-SEP-13,,,,"N","PAYNE","Non-MSA","Y","Y","Y"
152422017,15242,2017,"OK0600300","OK0600300","","N","N",,"I","YALE","YALE","Yale","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",1207,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,1,4,0,2,2,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","PAYNE","Non-MSA","Y","Y","Y"
152442017,15244,2017,"OK0600600","OK0600600","","N","N",,"I","PERKINS","PERKINS","Perkins","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",2841,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",8,0,8,0,0,0,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","PAYNE","Non-MSA","Y","Y","Y"
152472017,15247,2017,"OK0610000","OK0610000","","N","N",,"I","PITTSBURG","PITTSBURG","Pittsburg","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","County",18532,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",16,1,17,1,3,4,0,0,01-JAN-08,01-OCT-12,01-JAN-13,,,,"N","PITTSBURG","Non-MSA","Y","Y","Y"
152482017,15248,2017,"OK0610100","OK0610100","","N","N",,"I","HARTSHORNE","HARTSHORNE","Hartshorne","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",1966,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",5,0,5,0,0,0,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","PITTSBURG","Non-MSA","Y","Y","Y"
152502017,15250,2017,"OK0611400","OK0611400","","N","N",,"I","HAILEYVILLE","HAILEYVILLE","Haileyville","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",762,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",4,0,4,0,0,0,0,0,01-JAN-08,01-FEB-08,01-JAN-09,,,,"N","PITTSBURG","Non-MSA","Y","Y","Y"
152512017,15251,2017,"OK0611700","OK0611700","","N","N",,"I","KIOWA","KIOWA","Kiowa","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",676,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",5,0,5,0,2,2,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","PITTSBURG","Non-MSA","Y","Y","Y"
152522017,15252,2017,"OK0611800","OK0611800","","N","N",,"I","KREBS","KREBS","Krebs","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",1928,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",5,0,5,1,2,3,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","PITTSBURG","Non-MSA","Y","Y","Y"
152532017,15253,2017,"OK0612000","OK0612000","","N","N",,"I","QUINTON","QUINTON","Quinton","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",987,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",4,0,4,0,0,0,0,0,01-JAN-08,01-JAN-17,01-APR-17,,,,"N","PITTSBURG","Non-MSA","Y","Y","Y"
152542017,15254,2017,"OK0612300","OK0612300","","N","N",,"I","MCALESTER PUBLIC SCHOOLS","MCALESTER PUBLIC SCHOOLS","McAlester Public Schools","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","Other",0,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",1,0,1,0,0,0,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","PITTSBURG","Non-MSA","Y","Y","Y"
152572017,15257,2017,"OK0620300","OK0620300","","N","N",,"I","ALLEN","ALLEN","Allen","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",935,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,1,3,0,0,0,0,0,01-JAN-08,01-JUL-08,01-JAN-09,,,,"N","HUGHES; PONTOTOC","Non-MSA","Y","Y","Y"
152582017,15258,2017,"OK0621400","OK0621400","","N","N",,"I","STONEWALL","STONEWALL","Stonewall","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",476,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",1,0,1,1,0,1,0,0,01-JAN-08,01-NOV-08,01-JAN-09,,,,"N","PONTOTOC","Non-MSA","Y","Y","Y"
152592017,15259,2017,"OK0621600","OK0621600","","N","N",,"I","EAST CENTRAL UNIVERSITY","EAST CENTRAL UNIVERSITY","East Central University","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","University or College",0,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",5,0,5,0,1,1,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","PONTOTOC","Non-MSA","Y","Y","Y"
152602017,15260,2017,"OK0630000","OK0630000","","N","N",,"I","POTTAWATOMIE","POTTAWATOMIE","Pottawatomie","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","County",27840,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",14,"8B","Non-MSA counties from 25,000 thru 99,999","8","Non-MSA Counties","N",3,"R","Y",23,0,23,5,3,8,0,0,01-JAN-08,01-OCT-16,01-DEC-16,,,,"N","POTTAWATOMIE","Non-MSA","Y","Y","Y"
152622017,15262,2017,"OK0630200","OK0630200","","N","N",,"I","TECUMSEH","TECUMSEH","Tecumseh","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",6699,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",10,0,10,2,1,3,0,0,01-JAN-08,01-JUL-12,01-SEP-12,,,,"N","POTTAWATOMIE","Non-MSA","Y","Y","Y"
152632017,15263,2017,"OK0631300","OK0631300","","N","N",,"I","MAUD","MAUD","Maud","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",1077,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",1,0,1,1,0,1,0,0,01-JAN-08,01-JAN-16,01-APR-17,,,,"N","SEMINOLE; POTTAWATOMIE","Non-MSA","Y","Y","Y"
152642017,15264,2017,"OK0631400","OK0631400","","N","N",,"I","MCLOUD","MCLOUD","McLoud","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",4656,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",9,0,9,1,1,2,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","POTTAWATOMIE","Non-MSA","Y","Y","Y"
152652017,15265,2017,"OK0632100","OK0632100","","N","N",,"I","KICKAPOO TRIBAL","KICKAPOO TRIBAL","Kickapoo Tribal","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","Tribal",0,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",13,0,13,0,1,1,0,0,01-JAN-08,01-JAN-17,01-JAN-17,,,,"N","","Non-MSA","Y","Y","Y"
152662017,15266,2017,"OK0632200","OK0632200","","N","N",,"I","CITIZEN POTAWATOMI NATIO","CITIZEN POTAWATOMI NATION","Citizen Potawatomi Nation","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","Tribal",0,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",22,1,23,4,16,20,0,0,01-JAN-08,01-JAN-17,01-JAN-17,,,,"N","","Non-MSA","Y","Y","Y"
152682017,15268,2017,"OK0640000","OK0640000","","N","N",,"I","PUSHMATAHA","PUSHMATAHA","Pushmataha","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","County",7827,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",7,4,11,1,4,5,0,0,01-JAN-08,01-JAN-13,01-APR-13,,,,"N","PUSHMATAHA","Non-MSA","Y","Y","Y"
152692017,15269,2017,"OK0640100","OK0640100","","N","N",,"I","ANTLERS","ANTLERS","Antlers","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",2306,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",4,2,6,0,3,3,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","PUSHMATAHA","Non-MSA","Y","Y","Y"
152702017,15270,2017,"OK0640300","OK0640300","","N","N",,"I","CLAYTON","CLAYTON","Clayton","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",780,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",4,1,5,0,4,4,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","PUSHMATAHA","Non-MSA","Y","Y","Y"
152712017,15271,2017,"OK0650000","OK0650000","","N","N",,"I","ROGER MILLS","ROGER MILLS","Roger Mills","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","County",3621,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",8,1,9,0,4,4,0,0,01-JAN-08,01-APR-11,01-JUN-11,,,,"N","ROGER MILLS","Non-MSA","Y","Y","Y"
152772017,15277,2017,"OK0660400","OK0660400","","N","N",,"I","CHELSEA","CHELSEA","Chelsea","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",1972,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,0,0,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","ROGERS","Tulsa, OK","Y","Y","Y"
